dbo_ecnDatapointType.Address;DataPointTypeId;Id;CompanyId;EnumType;Name;dbo_ecnEventType.Address;Conversion;Description;Priority;Filtercriterion;Reportingcriterion;Type;URL;DefaultValue;ObjectId
VScotHC1_200;459;8395;24;0;@@viessmann.eventtype.name.GFA_Kennung;GFA_Kennung~0x7650;NoConversion;@@viessmann.eventtype.GFA_Kennung.description;100;-1;-1;1;;;-1
VScotHC1_200;459;8464;24;-1;@@viessmann.eventtype.name.RelaistestGWG2010_Konstant;RelaistestGWG2010_Konstant~0x7500;NoConversion;@@viessmann.eventtype.RelaistestGWG2010_Konstant.description;50;-1;-1;3;;0;-1
VScotHC1_200;459;10458;24;0;@@viessmann.eventtype.name.HO2B_IP_Adresse;HO2B_IP_Adresse~0xD006;NoConversion;@@viessmann.eventtype.HO2B_IP_Adresse.description;100;-1;-1;3;;;-1
VScotHC1_200;459;10459;24;-1;@@viessmann.eventtype.name.HO2B_DynamicIP;HO2B_DynamicIP~0xD01A;NoConversion;@@viessmann.eventtype.HO2B_DynamicIP.description;50;-1;-1;3;;0;-1
VScotHC1_200;459;10460;24;-1;@@viessmann.eventtype.name.HO2B_Proxy;HO2B_Proxy~0xD062;NoConversion;@@viessmann.eventtype.HO2B_Proxy.description;50;-1;-1;3;;0;-1
VScotHC1_200;459;10461;24;-1;@@viessmann.eventtype.name.HO2B_LAN_Card_Enabled;HO2B_LAN_Card_Enabled~0xD063;NoConversion;@@viessmann.eventtype.HO2B_LAN_Card_Enabled.description;50;-1;-1;3;;0;-1
VScotHC1_200;459;10462;24;0;@@viessmann.eventtype.name.HO2B_LAN_Card_Firmware;HO2B_LAN_Card_Firmware~0xD069;NoConversion;@@viessmann.eventtype.HO2B_LAN_Card_Firmware.description;100;-1;-1;1;;;-1
VScotHC1_200;459;10463;24;0;@@viessmann.eventtype.name.HO2B_LAN_Card_SN;HO2B_LAN_Card_SN~0xD06D;NoConversion;@@viessmann.eventtype.HO2B_LAN_Card_SN.description;100;-1;-1;1;;;-1
VScotHC1_200;459;10464;24;0;@@viessmann.eventtype.name.HO2B_LAN_Card_ID;HO2B_LAN_Card_ID~0xD096;NoConversion;@@viessmann.eventtype.HO2B_LAN_Card_ID.description;100;-1;-1;1;;;-1
VScotHC1_200;459;10756;24;0;@@viessmann.eventtype.name.HO2B_Erweiterte_Geraetekennung;HO2B_Erweiterte_Geraetekennung~0x00F0;NoConversion;@@viessmann.eventtype.HO2B_Erweiterte_Geraetekennung.description;100;-1;-1;1;;;-1
VScotHC1_200;459;10829;24;0;@@viessmann.eventtype.name.HO2B_LAN_Card_Error;HO2B_LAN_Card_Error~0xD080;NoConversion;@@viessmann.eventtype.HO2B_LAN_Card_Error.description;100;-1;-1;1;;;-1
VScotHC1_200;459;10830;24;-1;@@viessmann.eventtype.name.HO2B_LAN_Card_Status;HO2B_LAN_Card_Status~0xD07F;NoConversion;@@viessmann.eventtype.HO2B_LAN_Card_Status.description;50;-1;-1;1;;;-1
VScotHC1_200;459;11609;24;-1;@@viessmann.eventtype.name.GWG_8853_Brennertyp;GWG_8853_Brennertyp~0x8853;NoConversion;@@viessmann.eventtype.GWG_8853_Brennertyp.description;50;-1;-1;1;;;-1
VScotHC1_200;459;12646;24;0;@@viessmann.eventtype.name.DatabaseVersionForExport;DatabaseVersionForExport;NoConversion;@@viessmann.eventtype.DatabaseVersionForExport.description;100;-1;-1;1;;1.0.0;-1
VScotHC1_200;459;11655;24;-1;@@viessmann.eventtype.name.HO2B_Bedienteiltyp;HO2B_Bedienteiltyp~0x7340;NoConversion;@@viessmann.eventtype.HO2B_Bedienteiltyp.description;50;-1;-1;3;;33;-1
VScotHC1_200;459;11750;24;0;@@viessmann.eventtype.name.VSKO_Codierparameter_Vi_C08;VSKO_Codierparameter_Vi_C08~0x0008;NoConversion;@@viessmann.eventtype.VSKO_Codierparameter_Vi_C08.description;100;-1;-1;1;;;-1
VScotHC1_200;459;11927;24;-1;@@viessmann.eventtype.name.Nachheizunterdrueckung;Nachheizunterdrueckung~0x55FE;NoConversion;@@viessmann.eventtype.Nachheizunterdrueckung.description;50;-1;-1;3;;0;-1
