dbo_ecnDatapointType.Address;DataPointTypeId;Id;CompanyId;EnumType;Name;dbo_ecnEventType.Address;Conversion;Description;Priority;Filtercriterion;Reportingcriterion;Type;URL;DefaultValue;ObjectId
VBC700_AW;266;1;24;-1;ecnStatusEventType;ecnStatusEventType;NoConversion;;50;-1;-1;1;;;-1
VBC700_AW;266;2;24;0;@@viessmann.eventtype.name.Absenkzeit_gelerntA1M1;Absenkzeit_gelerntA1M1~0x253D;NoConversion;@@viessmann.eventtype.Absenkzeit_gelerntA1M1.description;100;-1;-1;3;;;-1
VBC700_AW;266;989;24;-1;@@viessmann.eventtype.name.K79_KonfiFehlerManagerV100_V050_D;K79_KonfiFehlerManagerV100_V050_D~0x7779;NoConversion;@@viessmann.eventtype.K79_KonfiFehlerManagerV100_V050_D.description;50;-1;-1;1;;0;-1
VBC700_AW;266;1044;24;0;@@viessmann.eventtype.name.K98_KonfiVI_Anlagennummer_D;K98_KonfiVI_Anlagennummer_D~0x7798;NoConversion;@@viessmann.eventtype.K98_KonfiVI_Anlagennummer_D.description;100;-1;-1;1;;1;-1
VBC700_AW;266;6387;24;0;@@viessmann.eventtype.name.WPR_HK2_max_Ueberhoehung_TRaum;WPR_HK2_max_Ueberhoehung_TRaum~0x3012;Div10;@@viessmann.eventtype.WPR_HK2_max_Ueberhoehung_TRaum.description;100;-1;-1;3;;5;-1
VBC700_AW;266;6388;24;0;@@viessmann.eventtype.name.WPR_HK2_max_Vorlaufkorrekturen;WPR_HK2_max_Vorlaufkorrekturen~0x300D;Div10;@@viessmann.eventtype.WPR_HK2_max_Vorlaufkorrekturen.description;100;-1;-1;3;;100;-1
VBC700_AW;266;6389;24;0;@@viessmann.eventtype.name.WPR_HK2_max_Vorlauftemperatur_HK;WPR_HK2_max_Vorlauftemperatur_HK~0x300E;Div10;@@viessmann.eventtype.WPR_HK2_max_Vorlauftemperatur_HK.description;100;-1;-1;3;;40;-1
VBC700_AW;266;6390;24;0;@@viessmann.eventtype.name.WPR_HK2_min_Vorlauftemperatur_HK;WPR_HK2_min_Vorlauftemperatur_HK~0x300F;Div10;@@viessmann.eventtype.WPR_HK2_min_Vorlauftemperatur_HK.description;100;-1;-1;3;;10;-1
VBC700_AW;266;6393;24;0;@@viessmann.eventtype.name.WPR_HK2_Neigung_Heizkennlinie;WPR_HK2_Neigung_Heizkennlinie~0x3007;Div10;@@viessmann.eventtype.WPR_HK2_Neigung_Heizkennlinie.description;100;-1;-1;3;;0,6;-1
VBC700_AW;266;6395;24;0;@@viessmann.eventtype.name.WPR_HK2_Neigung_Raumaufschaltung;WPR_HK2_Neigung_Raumaufschaltung~0x300A;Div10;@@viessmann.eventtype.WPR_HK2_Neigung_Raumaufschaltung.description;100;-1;-1;3;;1;-1
VBC700_AW;266;6396;24;0;@@viessmann.eventtype.name.WPR_HK2_Niveau_Heizkennlinie;WPR_HK2_Niveau_Heizkennlinie~0x3006;Div10;@@viessmann.eventtype.WPR_HK2_Niveau_Heizkennlinie.description;100;-1;-1;3;;0;-1
VBC700_AW;266;6397;24;0;@@viessmann.eventtype.name.WPR_HK2_Niveau_HKMischer;WPR_HK2_Niveau_HKMischer~0x3014;Div10;@@viessmann.eventtype.WPR_HK2_Niveau_HKMischer.description;100;-1;-1;3;;2;-1
VBC700_AW;266;6399;24;0;@@viessmann.eventtype.name.WPR_HK2_Normaltemperatur;WPR_HK2_Normaltemperatur~0x3000;Div10;@@viessmann.eventtype.WPR_HK2_Normaltemperatur.description;100;-1;-1;3;;20;-1
VBC700_AW;266;6400;24;-1;@@viessmann.eventtype.name.WPR_HK2_Raumregelung;WPR_HK2_Raumregelung~0x3005;NoConversion;@@viessmann.eventtype.WPR_HK2_Raumregelung.description;50;-1;-1;3;;0;-1
VBC700_AW;266;6401;24;-1;@@viessmann.eventtype.name.WPR_HK2_Raumtemperaturaufschaltung;WPR_HK2_Raumtemperaturaufschaltung~0x300B;NoConversion;@@viessmann.eventtype.WPR_HK2_Raumtemperaturaufschaltung.description;50;-1;-1;3;;3;-1
VBC700_AW;266;6402;24;-1;@@viessmann.eventtype.name.WPR_HK2_Raumtemperatursensor;WPR_HK2_Raumtemperatursensor~0x3008;NoConversion;@@viessmann.eventtype.WPR_HK2_Raumtemperatursensor.description;50;-1;-1;3;;0;-1
VBC700_AW;266;6403;24;0;@@viessmann.eventtype.name.WPR_HK2_Redtemperatur;WPR_HK2_Redtemperatur~0x3001;Div10;@@viessmann.eventtype.WPR_HK2_Redtemperatur.description;100;-1;-1;3;;14;-1
VBC700_AW;266;6404;24;0;@@viessmann.eventtype.name.WPR_HK2_Tastband_HKMischer;WPR_HK2_Tastband_HKMischer~0x3018;Div10;@@viessmann.eventtype.WPR_HK2_Tastband_HKMischer.description;100;-1;-1;3;;4;-1
VBC700_AW;266;6405;24;0;@@viessmann.eventtype.name.WPR_HK2_Tastband_NCMischer;WPR_HK2_Tastband_NCMischer~0x301F;NoConversion;@@viessmann.eventtype.WPR_HK2_Tastband_NCMischer.description;100;-1;-1;3;;40;-1
VBC700_AW;266;6406;24;0;@@viessmann.eventtype.name.WPR_HK2_Totband_HKMischer;WPR_HK2_Totband_HKMischer~0x3019;Div10;@@viessmann.eventtype.WPR_HK2_Totband_HKMischer.description;100;-1;-1;3;;1;-1
VBC700_AW;266;6407;24;0;@@viessmann.eventtype.name.WPR_HK2_Totband_NCMischer;WPR_HK2_Totband_NCMischer~0x3020;NoConversion;@@viessmann.eventtype.WPR_HK2_Totband_NCMischer.description;100;-1;-1;3;;10;-1
VBC700_AW;266;6408;24;-1;@@viessmann.eventtype.name.WPR_HK2_WTimer_HK;WPR_HK2_WTimer_HK~0x3002;NoConversion;@@viessmann.eventtype.WPR_HK2_WTimer_HK.description;50;-1;-1;3;;2;-1
VBC700_AW;266;6409;24;-1;@@viessmann.eventtype.name.WPR_HK2_WWbeiParty;WPR_HK2_WWbeiParty~0x3010;NoConversion;@@viessmann.eventtype.WPR_HK2_WWbeiParty.description;50;-1;-1;3;;1;-1
VBC700_AW;266;6410;24;-1;@@viessmann.eventtype.name.WPR_HK3_Betriebsart_Heizkreis;WPR_HK3_Betriebsart_Heizkreis~0x4004;NoConversion;@@viessmann.eventtype.WPR_HK3_Betriebsart_Heizkreis.description;50;-1;-1;3;;6;-1
VBC700_AW;266;6411;24;-1;@@viessmann.eventtype.name.WPR_HK3_Einschaltoptimierung;WPR_HK3_Einschaltoptimierung~0x400C;NoConversion;@@viessmann.eventtype.WPR_HK3_Einschaltoptimierung.description;50;-1;-1;3;;0;-1
VBC700_AW;266;6412;24;-1;@@viessmann.eventtype.name.WPR_HK3_Fernbedienung;WPR_HK3_Fernbedienung~0x4003;NoConversion;@@viessmann.eventtype.WPR_HK3_Fernbedienung.description;50;-1;-1;3;;0;-1
VBC700_AW;266;6413;24;-1;@@viessmann.eventtype.name.WPR_HK3_heizkreis_reaktion_force;WPR_HK3_heizkreis_reaktion_force~0x4011;NoConversion;@@viessmann.eventtype.WPR_HK3_heizkreis_reaktion_force.description;50;-1;-1;3;;2;-1
VBC700_AW;266;6414;24;0;@@viessmann.eventtype.name.WPR_HK3_Integralanteil_raumregler;WPR_HK3_Integralanteil_raumregler~0x4009;NoConversion;@@viessmann.eventtype.WPR_HK3_Integralanteil_raumregler.description;100;-1;-1;3;;10;-1
VBC700_AW;266;6415;24;0;@@viessmann.eventtype.name.WPR_HK3_Laufzeit_HKMischer;WPR_HK3_Laufzeit_HKMischer~0x4015;NoConversion;@@viessmann.eventtype.WPR_HK3_Laufzeit_HKMischer.description;100;-1;-1;3;;125;-1
VBC700_AW;266;6416;24;0;@@viessmann.eventtype.name.WPR_HK3_Laufzeit_NCMischer;WPR_HK3_Laufzeit_NCMischer~0x4021;NoConversion;@@viessmann.eventtype.WPR_HK3_Laufzeit_NCMischer.description;100;-1;-1;3;;125;-1
VBC700_AW;266;4685;24;0;@@viessmann.eventtype.name.Sachnummer_GWG_Codierstecker;Sachnummer_GWG_Codierstecker~0x1010;HexByte2AsciiByte;@@viessmann.eventtype.Sachnummer_GWG_Codierstecker.description;100;-1;-1;1;;0;-1
VBC700_AW;266;5319;24;0;@@viessmann.eventtype.name.SystemIdent_SX;SystemIdent_SX~0x00F8;NoConversion;@@viessmann.eventtype.SystemIdent_SX.description;100;-1;-1;1;;;-1
VBC700_AW;266;6141;24;0;@@viessmann.eventtype.name.WPR_Anforderung_CFDM;WPR_Anforderung_CFDM~0x1908;NoConversion;@@viessmann.eventtype.WPR_Anforderung_CFDM.description;100;-1;-1;1;;;-1
VBC700_AW;266;6142;24;0;@@viessmann.eventtype.name.WPR_Anforderung_HCFDM;WPR_Anforderung_HCFDM~0x1907;NoConversion;@@viessmann.eventtype.WPR_Anforderung_HCFDM.description;100;-1;-1;1;;;-1
VBC700_AW;266;6143;24;0;@@viessmann.eventtype.name.WPR_Anforderung_Heizkreis1;WPR_Anforderung_Heizkreis1~0x1900;NoConversion;@@viessmann.eventtype.WPR_Anforderung_Heizkreis1.description;100;-1;-1;1;;;-1
VBC700_AW;266;6144;24;0;@@viessmann.eventtype.name.WPR_Anforderung_Heizkreis2;WPR_Anforderung_Heizkreis2~0x1901;NoConversion;@@viessmann.eventtype.WPR_Anforderung_Heizkreis2.description;100;-1;-1;1;;;-1
VBC700_AW;266;6145;24;0;@@viessmann.eventtype.name.WPR_Anforderung_Heizkreis3;WPR_Anforderung_Heizkreis3~0x1902;NoConversion;@@viessmann.eventtype.WPR_Anforderung_Heizkreis3.description;100;-1;-1;1;;;-1
VBC700_AW;266;6146;24;0;@@viessmann.eventtype.name.WPR_Anforderung_HW_Pufferspeicher;WPR_Anforderung_HW_Pufferspeicher~0x1904;NoConversion;@@viessmann.eventtype.WPR_Anforderung_HW_Pufferspeicher.description;100;-1;-1;1;;;-1
VBC700_AW;266;6147;24;0;@@viessmann.eventtype.name.WPR_Anforderung_Kuehlkreis;WPR_Anforderung_Kuehlkreis~0x1903;NoConversion;@@viessmann.eventtype.WPR_Anforderung_Kuehlkreis.description;100;-1;-1;1;;;-1
VBC700_AW;266;6148;24;0;@@viessmann.eventtype.name.WPR_Anforderung_Schwimmbad;WPR_Anforderung_Schwimmbad~0x1906;NoConversion;@@viessmann.eventtype.WPR_Anforderung_Schwimmbad.description;100;-1;-1;1;;;-1
VBC700_AW;266;6149;24;0;@@viessmann.eventtype.name.WPR_Anforderung_Warmwasser;WPR_Anforderung_Warmwasser~0x1905;NoConversion;@@viessmann.eventtype.WPR_Anforderung_Warmwasser.description;100;-1;-1;1;;;-1
VBC700_AW;266;6150;24;-1;@@viessmann.eventtype.name.WPR_Anlagenkonfig_Anlagenschema;WPR_Anlagenkonfig_Anlagenschema~0x7000;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_Anlagenschema.description;50;-1;-1;3;;2;-1
VBC700_AW;266;6151;24;0;@@viessmann.eventtype.name.WPR_Anlagenkonfig_BA_Umschaltung_Dauer;WPR_Anlagenkonfig_BA_Umschaltung_Dauer~0x7013;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_BA_Umschaltung_Dauer.description;100;-1;-1;3;;8;-1
VBC700_AW;266;6152;24;-1;@@viessmann.eventtype.name.WPR_Anlagenkonfig_BA_Umschaltung_Wirkung;WPR_Anlagenkonfig_BA_Umschaltung_Wirkung~0x7012;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_BA_Umschaltung_Wirkung.description;50;-1;-1;3;;2;-1
VBC700_AW;266;6153;24;-1;@@viessmann.eventtype.name.WPR_Anlagenkonfig_BA_UmschaltungAufHK;WPR_Anlagenkonfig_BA_UmschaltungAufHK~0x7011;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_BA_UmschaltungAufHK.description;50;-1;-1;3;;11;-1
VBC700_AW;266;6154;24;-1;@@viessmann.eventtype.name.WPR_Anlagenkonfig_Ext_Anschlusserw_vorhanden;WPR_Anlagenkonfig_Ext_Anschlusserw_vorhanden~0x7010;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_Ext_Anschlusserw_vorhanden.description;50;-1;-1;3;;0;-1
VBC700_AW;266;6155;24;-1;@@viessmann.eventtype.name.WPR_Anlagenkonfig_Ext_WP_auf_Cool;WPR_Anlagenkonfig_Ext_WP_auf_Cool~0x700D;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_Ext_WP_auf_Cool.description;50;-1;-1;3;;0;-1
VBC700_AW;266;6156;24;-1;@@viessmann.eventtype.name.WPR_Anlagenkonfig_Ext_WP_auf_WW;WPR_Anlagenkonfig_Ext_WP_auf_WW~0x700E;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_Ext_WP_auf_WW.description;50;-1;-1;3;;0;-1
VBC700_AW;266;6157;24;-1;@@viessmann.eventtype.name.WPR_Anlagenkonfig_ExternAnf_MiAuf;WPR_Anlagenkonfig_ExternAnf_MiAuf~0x7014;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_ExternAnf_MiAuf.description;50;-1;-1;3;;4;-1
VBC700_AW;266;6158;24;-1;@@viessmann.eventtype.name.WPR_Anlagenkonfig_ExternSperren_MiZu;WPR_Anlagenkonfig_ExternSperren_MiZu~0x7015;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_ExternSperren_MiZu.description;50;-1;-1;3;;4;-1
VBC700_AW;266;6159;24;-1;@@viessmann.eventtype.name.WPR_Anlagenkonfig_ExternSperrenWirkung_HKP1;WPR_Anlagenkonfig_ExternSperrenWirkung_HKP1~0x701A;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_ExternSperrenWirkung_HKP1.description;50;-1;-1;3;;0;-1
VBC700_AW;266;6160;24;-1;@@viessmann.eventtype.name.WPR_Anlagenkonfig_ExternSperrenWirkung_HKP2;WPR_Anlagenkonfig_ExternSperrenWirkung_HKP2~0x701A;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_ExternSperrenWirkung_HKP2.description;50;-1;-1;3;;0;-1
VBC700_AW;266;6161;24;-1;@@viessmann.eventtype.name.WPR_Anlagenkonfig_ExternSperrenWirkung_HKP3;WPR_Anlagenkonfig_ExternSperrenWirkung_HKP3~0x701A;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_ExternSperrenWirkung_HKP3.description;50;-1;-1;3;;0;-1
VBC700_AW;266;6162;24;-1;@@viessmann.eventtype.name.WPR_Anlagenkonfig_ExternSperrenWirkung_PrimPumpeVentilator;WPR_Anlagenkonfig_ExternSperrenWirkung_PrimPumpeVentilator~0x701A;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_ExternSperrenWirkung_PrimPumpeVentilator.description;50;-1;-1;3;;0;-1
VBC700_AW;266;6163;24;-1;@@viessmann.eventtype.name.WPR_Anlagenkonfig_ExternSperrenWirkung_SekPumpe;WPR_Anlagenkonfig_ExternSperrenWirkung_SekPumpe~0x701A;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_ExternSperrenWirkung_SekPumpe.description;50;-1;-1;3;;0;-1
VBC700_AW;266;6164;24;-1;@@viessmann.eventtype.name.WPR_Anlagenkonfig_ExternSperrenWirkung_SLP;WPR_Anlagenkonfig_ExternSperrenWirkung_SLP~0x701A;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_ExternSperrenWirkung_SLP.description;50;-1;-1;3;;0;-1
VBC700_AW;266;6165;24;0;@@viessmann.eventtype.name.WPR_Anlagenkonfig_Frostschutztemperatur;WPR_Anlagenkonfig_Frostschutztemperatur~0x7006;Div10;@@viessmann.eventtype.WPR_Anlagenkonfig_Frostschutztemperatur.description;100;-1;-1;3;;1;-1
VBC700_AW;266;6166;24;0;@@viessmann.eventtype.name.WPR_Anlagenkonfig_Hysterese_Heizgrenze;WPR_Anlagenkonfig_Hysterese_Heizgrenze~0x7003;Div10;@@viessmann.eventtype.WPR_Anlagenkonfig_Hysterese_Heizgrenze.description;100;-1;-1;3;;4;-1
VBC700_AW;266;6167;24;0;@@viessmann.eventtype.name.WPR_Anlagenkonfig_Hysterese_Kuehlgrenze;WPR_Anlagenkonfig_Hysterese_Kuehlgrenze~0x7004;Div10;@@viessmann.eventtype.WPR_Anlagenkonfig_Hysterese_Kuehlgrenze.description;100;-1;-1;3;;4;-1
VBC700_AW;266;6168;24;0;@@viessmann.eventtype.name.WPR_Anlagenkonfig_Hysterese_TempGrenze_red_BA;WPR_Anlagenkonfig_Hysterese_TempGrenze_red_BA~0x7005;Div10;@@viessmann.eventtype.WPR_Anlagenkonfig_Hysterese_TempGrenze_red_BA.description;100;-1;-1;3;;-40;-1
VBC700_AW;266;6169;24;-1;@@viessmann.eventtype.name.WPR_Anlagenkonfig_Kaskade;WPR_Anlagenkonfig_Kaskade~0x700A;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_Kaskade.description;50;-1;-1;3;;0;-1
VBC700_AW;266;6170;24;0;@@viessmann.eventtype.name.WPR_Anlagenkonfig_LeistungFolgeWP;WPR_Anlagenkonfig_LeistungFolgeWP~0x700B;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_LeistungFolgeWP.description;100;-1;-1;3;;1;-1
VBC700_AW;266;6171;24;-1;@@viessmann.eventtype.name.WPR_Anlagenkonfig_Mischertyp;WPR_Anlagenkonfig_Mischertyp~0x700F;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_Mischertyp.description;50;-1;-1;3;;1;-1
VBC700_AW;266;6172;24;0;@@viessmann.eventtype.name.WPR_Anlagenkonfig_Mittelzeit_aussentemperatur;WPR_Anlagenkonfig_Mittelzeit_aussentemperatur~0x7002;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_Mittelzeit_aussentemperatur.description;100;-1;-1;3;;180;-1
VBC700_AW;266;6173;24;-1;@@viessmann.eventtype.name.WPR_Anlagenkonfig_Primearpumpe_NatCooling;WPR_Anlagenkonfig_Primearpumpe_NatCooling~0x7007;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_Primearpumpe_NatCooling.description;50;-1;-1;3;;0;-1
VBC700_AW;266;6174;24;-1;@@viessmann.eventtype.name.WPR_Anlagenkonfig_PrioExtAnf;WPR_Anlagenkonfig_PrioExtAnf~0x7019;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_PrioExtAnf.description;50;-1;-1;3;;0;-1
VBC700_AW;266;6175;24;-1;@@viessmann.eventtype.name.WPR_Anlagenkonfig_Schwimmbad;WPR_Anlagenkonfig_Schwimmbad~0x7008;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_Schwimmbad.description;50;-1;-1;3;;0;-1
VBC700_AW;266;6176;24;-1;@@viessmann.eventtype.name.WPR_Anlagenkonfig_Sprache;WPR_Anlagenkonfig_Sprache~0x7001;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_Sprache.description;50;-1;-1;3;;0;-1
VBC700_AW;266;6177;24;-1;@@viessmann.eventtype.name.WPR_Anlagenkonfig_TypNCMischer;WPR_Anlagenkonfig_TypNCMischer~0x701B;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_TypNCMischer.description;50;-1;-1;3;;0;-1
VBC700_AW;266;6178;24;-1;@@viessmann.eventtype.name.WPR_Anlagenkonfig_Vitocom100;WPR_Anlagenkonfig_Vitocom100~0x7017;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_Vitocom100.description;50;-1;-1;3;;0;-1
VBC700_AW;266;6179;24;-1;@@viessmann.eventtype.name.WPR_Anlagenkonfig_Vitosolic100200;WPR_Anlagenkonfig_Vitosolic100200~0x7016;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_Vitosolic100200.description;50;-1;-1;3;;0;-1
VBC700_AW;266;6180;24;0;@@viessmann.eventtype.name.WPR_Anlagenkonfig_Wertebereich0_10V;WPR_Anlagenkonfig_Wertebereich0_10V~0x7018;NoConversion;@@viessmann.eventtype.WPR_Anlagenkonfig_Wertebereich0_10V.description;100;-1;-1;3;;1000;-1
VBC700_AW;266;6181;24;-1;@@viessmann.eventtype.name.WPR_Anlagenschema;WPR_Anlagenschema~0x7000;NoConversion;@@viessmann.eventtype.WPR_Anlagenschema.description;50;-1;-1;1;;;-1
VBC700_AW;266;6182;24;0;@@viessmann.eventtype.name.WPR_Anlagenvorlauftemperatur;WPR_Anlagenvorlauftemperatur~0x010A;Div10;@@viessmann.eventtype.WPR_Anlagenvorlauftemperatur.description;100;-1;-1;1;;;-1
VBC700_AW;266;6183;24;0;@@viessmann.eventtype.name.WPR_Aussentemperatur;WPR_Aussentemperatur~0x0101;Div10;@@viessmann.eventtype.WPR_Aussentemperatur.description;100;-1;-1;1;;;-1
VBC700_AW;266;6184;24;0;@@viessmann.eventtype.name.WPR_Belastungsklasse1_Verdichter1;WPR_Belastungsklasse1_Verdichter1~0x1620;NoConversion;@@viessmann.eventtype.WPR_Belastungsklasse1_Verdichter1.description;100;-1;-1;1;;;-1
VBC700_AW;266;6185;24;0;@@viessmann.eventtype.name.WPR_Belastungsklasse1_Verdichter2;WPR_Belastungsklasse1_Verdichter2~0x1621;NoConversion;@@viessmann.eventtype.WPR_Belastungsklasse1_Verdichter2.description;100;-1;-1;1;;;-1
VBC700_AW;266;6186;24;0;@@viessmann.eventtype.name.WPR_Belastungsklasse2_Verdichter1;WPR_Belastungsklasse2_Verdichter1~0x1622;NoConversion;@@viessmann.eventtype.WPR_Belastungsklasse2_Verdichter1.description;100;-1;-1;1;;;-1
VBC700_AW;266;6187;24;0;@@viessmann.eventtype.name.WPR_Belastungsklasse2_Verdichter2;WPR_Belastungsklasse2_Verdichter2~0x1623;NoConversion;@@viessmann.eventtype.WPR_Belastungsklasse2_Verdichter2.description;100;-1;-1;1;;;-1
VBC700_AW;266;6188;24;0;@@viessmann.eventtype.name.WPR_Belastungsklasse3_Verdichter1;WPR_Belastungsklasse3_Verdichter1~0x1624;NoConversion;@@viessmann.eventtype.WPR_Belastungsklasse3_Verdichter1.description;100;-1;-1;1;;;-1
VBC700_AW;266;6189;24;0;@@viessmann.eventtype.name.WPR_Belastungsklasse3_Verdichter2;WPR_Belastungsklasse3_Verdichter2~0x1625;NoConversion;@@viessmann.eventtype.WPR_Belastungsklasse3_Verdichter2.description;100;-1;-1;1;;;-1
VBC700_AW;266;6190;24;0;@@viessmann.eventtype.name.WPR_Belastungsklasse4_Verdichter1;WPR_Belastungsklasse4_Verdichter1~0x1626;NoConversion;@@viessmann.eventtype.WPR_Belastungsklasse4_Verdichter1.description;100;-1;-1;1;;;-1
VBC700_AW;266;6191;24;0;@@viessmann.eventtype.name.WPR_Belastungsklasse4_Verdichter2;WPR_Belastungsklasse4_Verdichter2~0x1627;NoConversion;@@viessmann.eventtype.WPR_Belastungsklasse4_Verdichter2.description;100;-1;-1;1;;;-1
VBC700_AW;266;6192;24;0;@@viessmann.eventtype.name.WPR_Belastungsklasse5_Verdichter1;WPR_Belastungsklasse5_Verdichter1~0x1628;NoConversion;@@viessmann.eventtype.WPR_Belastungsklasse5_Verdichter1.description;100;-1;-1;1;;;-1
VBC700_AW;266;6193;24;0;@@viessmann.eventtype.name.WPR_Belastungsklasse5_Verdichter2;WPR_Belastungsklasse5_Verdichter2~0x1629;NoConversion;@@viessmann.eventtype.WPR_Belastungsklasse5_Verdichter2.description;100;-1;-1;1;;;-1
VBC700_AW;266;6194;24;-1;@@viessmann.eventtype.name.WPR_eHeizung_Eheizstufe_EVUSperre;WPR_eHeizung_Eheizstufe_EVUSperre~0x790A;NoConversion;@@viessmann.eventtype.WPR_eHeizung_Eheizstufe_EVUSperre.description;50;-1;-1;3;;0;-1
VBC700_AW;266;6195;24;-1;@@viessmann.eventtype.name.WPR_eHeizung_Eheizstufe_sperreStromausfall;WPR_eHeizung_Eheizstufe_sperreStromausfall~0x7909;NoConversion;@@viessmann.eventtype.WPR_eHeizung_Eheizstufe_sperreStromausfall.description;50;-1;-1;3;;0;-1
VBC700_AW;266;6196;24;-1;@@viessmann.eventtype.name.WPR_eHeizung_Heizbetrieb_mit_Elektro;WPR_eHeizung_Heizbetrieb_mit_Elektro~0x7902;NoConversion;@@viessmann.eventtype.WPR_eHeizung_Heizbetrieb_mit_Elektro.description;50;-1;-1;3;;1;-1
VBC700_AW;266;6197;24;0;@@viessmann.eventtype.name.WPR_eHeizung_hysterese_heizung_elektro_not;WPR_eHeizung_hysterese_heizung_elektro_not~0x7906;NoConversion;@@viessmann.eventtype.WPR_eHeizung_hysterese_heizung_elektro_not.description;100;-1;-1;3;;300;-1
VBC700_AW;266;6198;24;-1;@@viessmann.eventtype.name.WPR_eHeizung_max_Stufe_Elektro;WPR_eHeizung_max_Stufe_Elektro~0x7907;NoConversion;@@viessmann.eventtype.WPR_eHeizung_max_Stufe_Elektro.description;50;-1;-1;3;;2;-1
VBC700_AW;266;6199;24;0;@@viessmann.eventtype.name.WPR_eHeizung_sperrzeit_Eheiz;WPR_eHeizung_sperrzeit_Eheiz~0x7908;NoConversion;@@viessmann.eventtype.WPR_eHeizung_sperrzeit_Eheiz.description;100;-1;-1;3;;0;-1
VBC700_AW;266;6200;24;0;@@viessmann.eventtype.name.WPR_eHeizung_Stufe;WPR_eHeizung_Stufe~0x1909;NoConversion;@@viessmann.eventtype.WPR_eHeizung_Stufe.description;100;-1;-1;1;;;-1
VBC700_AW;266;6201;24;0;@@viessmann.eventtype.name.WPR_eHeizung_Temp_vorlauf_max_elektro;WPR_eHeizung_Temp_vorlauf_max_elektro~0x7904;Div10;@@viessmann.eventtype.WPR_eHeizung_Temp_vorlauf_max_elektro.description;100;-1;-1;3;;65;-1
VBC700_AW;266;6202;24;0;@@viessmann.eventtype.name.WPR_eHeizung_totzeit_einschalt_elektro;WPR_eHeizung_totzeit_einschalt_elektro~0x7905;NoConversion;@@viessmann.eventtype.WPR_eHeizung_totzeit_einschalt_elektro.description;100;-1;-1;3;;30;-1
VBC700_AW;266;6203;24;-1;@@viessmann.eventtype.name.WPR_eHeizung_vorhanden;WPR_eHeizung_vorhanden~0x7900;NoConversion;@@viessmann.eventtype.WPR_eHeizung_vorhanden.description;50;-1;-1;3;;1;-1
VBC700_AW;266;6204;24;-1;@@viessmann.eventtype.name.WPR_eHeizung_Warmwasser_mit_Elektro;WPR_eHeizung_Warmwasser_mit_Elektro~0x7903;NoConversion;@@viessmann.eventtype.WPR_eHeizung_Warmwasser_mit_Elektro.description;50;-1;-1;3;;1;-1
VBC700_AW;266;6205;24;0;@@viessmann.eventtype.name.WPR_elektrExpansionsventil_Stufe1;WPR_elektrExpansionsventil_Stufe1~0x06E0;NoConversion;@@viessmann.eventtype.WPR_elektrExpansionsventil_Stufe1.description;100;-1;-1;1;;;-1
VBC700_AW;266;6206;24;0;@@viessmann.eventtype.name.WPR_elektrExpansionsventil_Stufe2;WPR_elektrExpansionsventil_Stufe2~0x06E0;NoConversion;@@viessmann.eventtype.WPR_elektrExpansionsventil_Stufe2.description;100;-1;-1;1;;;-1
VBC700_AW;266;6209;24;-1;@@viessmann.eventtype.name.WPR_extWE_auf_WW;WPR_extWE_auf_WW~0x7B0D;NoConversion;@@viessmann.eventtype.WPR_extWE_auf_WW.description;50;-1;-1;3;;0;-1
VBC700_AW;266;6210;24;-1;@@viessmann.eventtype.name.WPR_extWE_Bivalentbetrieb;WPR_extWE_Bivalentbetrieb~0x7B0E;NoConversion;@@viessmann.eventtype.WPR_extWE_Bivalentbetrieb.description;50;-1;-1;3;;1;-1
VBC700_AW;266;6211;24;-1;@@viessmann.eventtype.name.WPR_extWE_ExtWaermeerzeuger;WPR_extWE_ExtWaermeerzeuger~0x7B00;NoConversion;@@viessmann.eventtype.WPR_extWE_ExtWaermeerzeuger.description;50;-1;-1;3;;0;-1
